TransactionAmount,PreviousTransactionDate,TransactionType,Location,IP Address,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Amount_bin,Target
0.6697751037067521,1.564119120982229,0.5414385128843381,-1.077403818168062,-1.4690928844412405,1.2654415935203476,-0.31534648693163864,-0.4429397407136677,1.606960426647959,-0.20336697570787826,0.004181475012463519,3,1
-0.8208345846734283,-1.140638736566916,0.5414385128843381,-0.10178844258167154,-1.409380142002023,0.026121500783676928,1.479278418288648,0.4375782727162024,-1.1595893714920573,-0.20336697570787826,0.1677330734961845,0,2
-0.729908115593712,0.3472214646163869,0.5414385128843381,-0.18308972388053743,1.0627273949815836,0.026121500783676928,-0.3714285152197726,-1.3234577541435377,-0.3832616220139916,-0.20336697570787826,1.0341543777647013,1,2
-0.5244383591893778,-1.1065656021886725,0.5414385128843381,0.9551282143035849,-1.3854950450263361,1.2654415935203476,-1.3248229961180498,1.3180962861460725,-0.3409164720424607,-0.20336697570787826,-0.8070463960100258,1,0
-0.8861503847684986,-0.8794113730003819,0.5414385128843381,0.3047179639126579,0.17300753263724208,0.026121500783676928,-0.4275105435079065,-0.4429397407136677,-0.355031522032971,-0.20336697570787826,-0.6142406702558596,0,2
-0.5866258762272631,-1.5040855032681808,0.5414385128843381,-0.18308972388053743,-0.8659941858051433,1.2654415935203476,-0.034936345490968856,-1.3234577541435377,1.0847035769990783,-0.20336697570787826,-0.8475949028424905,1,2
-0.8316632567944531,0.7268935334025297,0.5414385128843381,-0.8334999742714645,0.5790541812239215,0.026121500783676928,-0.9883308263892461,1.3180962861460725,2.298597876182963,-0.20336697570787826,-0.9548659904269031,0,0
-0.8215221194112711,-1.4164688720098402,0.5414385128843381,-1.4839102246623914,-0.28678058414473306,-1.2131985919529937,-0.8761667698129781,-1.3234577541435377,1.9316065764296957,-0.20336697570787826,1.2070277947165777,0,2
1.992866953211523,-1.0124588500963807,0.5414385128843381,-0.10178844258167154,-1.2063568177086834,1.2654415935203476,-1.268740967829916,1.3180962861460725,0.4212962274450948,-0.20336697570787826,-1.1979758518128112,3,0
-0.5958732184512494,0.9654054740502347,0.5414385128843381,1.4429359020967802,1.0686986692255054,0.026121500783676928,0.24547379594970092,-0.4429397407136677,-1.0607840215584854,-0.20336697570787826,0.17126224813113092,1,2
-0.7561719425793088,1.3207395897090606,0.5414385128843381,0.3047179639126579,0.5790541812239215,0.026121500783676928,-1.04441285467738,1.3180962861460725,0.3507209774925434,-0.20336697570787826,-1.0699737340517501,0,0
0.12902903239335436,-1.502462973059693,0.5414385128843381,0.5486218078092555,0.8895604419078528,1.2654415935203476,0.5819659656785047,0.4375782727162024,1.3528895268187737,-0.20336697570787826,-1.0396631510337504,2,0
0.10441528877858063,0.2287767593967783,0.5414385128843381,1.1177307769013167,1.0866124919572706,-1.2131985919529937,1.0306221919835763,0.4375782727162024,-0.016270322260724102,-0.20336697570787826,-0.19647111408404572,2,1
-0.9078077290105483,-1.6582258730745207,0.5414385128843381,0.7112243704069873,-1.606432192051441,1.2654415935203476,-0.3714285152197726,-1.3234577541435377,-1.4277753213117528,-0.20336697570787826,2.327493532540739,0,2
-0.8345852794302853,-0.7674567886147244,0.5414385128843381,1.524237183395646,-0.459947537218464,-1.2131985919529937,-1.4369870526943178,1.3180962861460725,-0.04450042224174468,-0.20336697570787826,-1.2380931001396316,0,0
0.02136109244716485,0.17685579272516905,0.5414385128843381,-0.020487161282805665,1.3314347359580627,0.026121500783676928,-0.9883308263892461,1.3180962861460725,-1.230164621444609,-0.20336697570787826,-1.078139575578741,2,0
-0.45929444277876813,1.5527614095228146,0.5414385128843381,-1.4839102246623914,-1.5049205299047712,0.026121500783676928,-1.04441285467738,1.3180962861460725,-0.6373325218431768,-0.20336697570787826,-0.9146543245574268,1,0
0.7292812352670504,0.885901493834333,0.5414385128843381,0.5486218078092555,-0.30469440687649835,1.2654415935203476,-1.4369870526943178,1.3180962861460725,-0.21388102212786814,-0.20336697570787826,-1.1003174908009532,3,0
1.130320247850782,1.3759056167976456,0.5414385128843381,-0.9148012555703303,1.635969722398072,1.2654415935203476,-1.04441285467738,1.3180962861460725,0.25191562755897134,-0.20336697570787826,-1.2320401701077495,3,0
-0.7310769246480449,-0.27096254481746085,0.5414385128843381,1.605538464694512,-0.10764235682708041,0.026121500783676928,1.2549503051361122,-1.3234577541435377,0.3507209774925434,-0.20336697570787826,2.5036766671365243,1,2
-0.4420716975958049,0.6035812375574576,0.5414385128843381,1.1990320582001825,0.7641636827854958,0.026121500783676928,-0.9322487981011122,1.3180962861460725,0.3083758275210125,-0.20336697570787826,-1.0653115489049336,1,0
-0.6650735898151318,-0.8761663125834063,0.5414385128843381,0.6299230891081213,-0.30469440687649835,-1.2131985919529937,0.9745401636954424,0.4375782727162024,-0.42560677198552244,-0.20336697570787826,-0.15714237982967535,1,2
0.06481328787883261,0.2644724239835097,0.5414385128843381,0.1421154013149261,1.4329463981047326,0.026121500783676928,-1.100494882965514,1.3180962861460725,-0.5244121219190945,-0.20336697570787826,-0.961924339696796,2,0
0.3039722464374663,-0.24175700106468062,0.5414385128843381,-0.42699356777713504,-0.2987231326325766,0.026121500783676928,0.18939176766156696,-0.4429397407136677,-1.3007398713971603,-0.20336697570787826,0.1370397166566069,3,1
-0.6394972975673779,0.8420931782051627,0.5414385128843381,-0.2643910051794033,-0.035987065900019356,0.026121500783676928,-1.212658939541782,1.3180962861460725,-0.9760937216154236,-0.20336697570787826,-1.0623973642099886,1,0
0.17719084077924563,1.1893146428215498,0.5414385128843381,-0.18308972388053743,1.588199528446698,1.2654415935203476,0.18939176766156696,-0.4429397407136677,1.4940400267238767,-0.20336697570787826,0.3975836497026407,2,1
-1.00492201073085,1.1390162063584282,0.5414385128843381,-1.3213076620646598,-0.8361378145855346,1.2654415935203476,0.3015558242378349,-1.3234577541435377,0.054304927691827334,-0.20336697570787826,2.2697304110391867,0,2
0.001113194417693107,-0.6619923250630181,0.5414385128843381,-0.42699356777713504,1.6180558996663068,0.026121500783676928,0.6380479939666386,0.4375782727162024,1.4799249767333664,-0.20336697570787826,-0.5304821026182266,2,1
0.766476864584348,-0.7122907615261396,0.5414385128843381,-1.7278140685589891,-1.2362131889282921,0.026121500783676928,-1.100494882965514,1.3180962861460725,0.11076512765386849,-0.20336697570787826,-0.8018253610837058,3,0
-0.5656560667230562,0.09897434271775515,0.5414385128843381,-1.6465127872601233,0.7283360373219653,-1.2131985919529937,-0.034936345490968856,-0.4429397407136677,1.409349726780815,-0.20336697570787826,-0.3182901587138882,1,2
-0.5324481388852469,-1.6046823761944238,0.5414385128843381,-0.9961025368691963,1.200066702591784,1.2654415935203476,-0.5396746000841744,-0.4429397407136677,0.2095704775874405,-0.20336697570787826,0.3269491204941685,1,2
-0.9396062106357799,-0.004867590625463368,0.5414385128843381,-1.4026089433635256,1.588199528446698,-1.2131985919529937,0.9745401636954424,0.4375782727162024,-0.9196335216533825,-0.20336697570787826,0.1971096883895346,0,2
-0.7101071151438381,-1.0221940313473075,0.5414385128843381,0.3047179639126579,1.6837399163494462,0.026121500783676928,-0.034936345490968856,-1.3234577541435377,-0.7220228217862384,-0.20336697570787826,2.4452781410911526,1,2
-0.6112396198420369,1.594947194943497,0.5414385128843381,0.22341668261379197,-0.6569995872678819,0.026121500783676928,-1.4369870526943178,1.3180962861460725,-0.6091024218621562,-0.20336697570787826,-0.9521355371663155,1,0
-0.42574274757203734,0.09735181250926737,0.5414385128843381,1.4429359020967802,-1.2421844631722139,1.2654415935203476,0.3015558242378349,-1.3234577541435377,-0.7502529217672591,-0.20336697570787826,1.3868549360937827,1,2
-0.3932223544720707,-0.13629253751297432,0.5414385128843381,-0.9148012555703303,1.5284867860074804,-1.2131985919529937,-0.3714285152197726,-0.4429397407136677,-0.256226172099399,-0.20336697570787826,-1.1588002270870716,1,2
-0.13127161935394668,1.1682217501112084,0.5414385128843381,-0.9148012555703303,0.6327956494192173,1.2654415935203476,0.24547379594970092,-1.3234577541435377,0.7035972272553006,-0.20336697570787826,0.5316157310662891,2,1
-0.4929148914592833,-0.02596048333580463,0.5414385128843381,1.1990320582001825,-0.5734017478529774,1.2654415935203476,-0.5957566283723084,-1.3234577541435377,0.5201015773786668,-0.20336697570787826,-0.9109669367428949,1,2
-0.9403281221105148,1.0335517428067218,0.5414385128843381,0.1421154013149261,-0.7465687009267082,0.026121500783676928,1.0867042202717103,-1.3234577541435377,-0.7220228217862384,-0.20336697570787826,1.218840194850466,0,2
0.3261108649960059,1.2866664553308171,0.5414385128843381,-0.2643910051794033,-0.2987231326325766,1.2654415935203476,-1.156576911253648,1.3180962861460725,-0.28445627208041957,-0.20336697570787826,-1.0977784244511544,3,0
-0.23182357476346288,-0.894014144876772,0.5414385128843381,-0.508294849076001,1.1164688631768793,0.026121500783676928,-1.3248229961180498,1.3180962861460725,0.2095704775874405,-0.20336697570787826,-1.1420781147350805,2,0
1.1896888724635115,-1.1146782532311115,0.5414385128843381,1.1177307769013167,-0.5972868448286643,-1.2131985919529937,-0.8761667698129781,-0.4429397407136677,-0.6796776718147076,-0.20336697570787826,-1.0079873413854568,3,1
-0.9375779831591433,0.09086169167531621,0.5414385128843381,-0.020487161282805665,1.1343826859086448,-1.2131985919529937,0.6941300222547726,-0.4429397407136677,-0.5949873718716459,-0.20336697570787826,-1.2484917889591591,0,2
-0.5172879979158121,0.5370574990094583,0.5414385128843381,-1.3213076620646598,-0.9077931055125956,0.026121500783676928,1.479278418288648,0.4375782727162024,0.18134037760641994,-0.20336697570787826,-0.759878453889744,1,2
-0.6293561601841959,0.6230516000593112,0.5414385128843381,1.1177307769013167,-1.2003855434647617,0.026121500783676928,-0.4275105435079065,-1.3234577541435377,0.774172477207852,-0.20336697570787826,0.6507349443412704,1,2
0.29314357431644156,-1.5008404428512052,0.5414385128843381,-0.6708974116737327,-0.38232097204748117,0.026121500783676928,-0.8200847415248442,-0.4429397407136677,-1.3572000713592014,-0.20336697570787826,0.9718234886589882,3,1
-0.35042331704135365,-1.195804763655501,0.5414385128843381,1.605538464694512,0.10732351595410278,0.026121500783676928,-0.9883308263892461,-0.4429397407136677,0.36483602748305366,-0.20336697570787826,1.1037350030510962,2,1
-0.5780660687411197,-1.718259490788569,0.5414385128843381,-0.18308972388053743,-1.5407481753683017,-1.2131985919529937,-0.7079206849485763,-0.4429397407136677,1.6210754766384692,-0.20336697570787826,0.730163064144121,1,2
0.030264667302229608,1.4229589928437913,0.5414385128843381,-1.158705099466928,1.6956824648372897,1.2654415935203476,0.07722771108529905,-0.4429397407136677,-0.9760937216154236,-0.20336697570787826,1.1035359606638757,2,1
-0.6294936671317645,1.132526085524477,0.5414385128843381,1.4429359020967802,-1.457150335953397,1.2654415935203476,0.8062940788310404,0.4375782727162024,-0.5667572718906253,-0.20336697570787826,0.2682214089622403,1,2
1.576152148604975,-1.0806051188528678,0.5414385128843381,1.0364294956024507,-0.4420337144866987,0.026121500783676928,-0.9883308263892461,1.3180962861460725,-1.4560054212927735,-0.20336697570787826,-1.1924511496547063,3,0
0.7070051097609421,1.3953759792994989,0.5414385128843381,-0.10178844258167154,0.26854792053999016,1.2654415935203476,-1.268740967829916,1.3180962861460725,-1.2019345214635884,-0.20336697570787826,-1.1855178398331956,3,0
-0.5330669201493055,0.21417398752038821,0.5414385128843381,1.1177307769013167,-0.059872162875706375,-1.2131985919529937,1.0306221919835763,0.4375782727162024,0.37895107747356394,-0.20336697570787826,0.7369330571350919,1,2
0.1023183078281599,-1.356435254295792,0.5414385128843381,-0.5895961303748668,-0.26886676141296784,1.2654415935203476,-0.25926445864350467,-0.4429397407136677,-0.2279960721183784,-0.20336697570787826,-1.1772652362399803,2,1
-1.0161632036945807,0.123312295845072,0.5414385128843381,1.1990320582001825,0.7999913282490264,1.2654415935203476,0.13330973937343302,-1.3234577541435377,-0.18565092214684756,-0.20336697570787826,1.7994672529762066,0,2
-0.6265716444959325,-0.42348038441531305,0.5414385128843381,-0.5895961303748668,-1.3078684798553533,0.026121500783676928,-0.31534648693163864,-0.4429397407136677,0.6612520772837697,-0.20336697570787826,0.35405461071282435,1,2
-0.8406012083864101,0.3861621896200939,0.5414385128843381,-0.508294849076001,0.8298476994686351,-1.2131985919529937,1.36711436171238,0.4375782727162024,0.011959777720296473,-0.20336697570787826,-0.8784030918285411,0,2
0.11534709111028169,0.4575535187935566,0.5414385128843381,0.873826933004719,0.45365742210156457,1.2654415935203476,-0.20318243035537073,-0.4429397407136677,-0.8349432217103208,-0.20336697570787826,-0.23502664521882918,2,1
-1.0074315125239763,1.37266055638067,0.5414385128843381,1.6868397459933777,1.1582677828843317,-1.2131985919529937,0.6380479939666386,0.4375782727162024,-1.1172442215205265,-0.20336697570787826,0.11860277758394756,0,2
1.0337559939207541,0.554905331302824,0.5414385128843381,0.7112243704069873,1.6180558996663068,0.026121500783676928,0.6941300222547726,-1.3234577541435377,0.5342166273691771,-0.20336697570787826,-0.9385776884060333,3,1
1.8672887333445274,0.30828073961268,0.5414385128843381,1.524237183395646,-1.684058757222424,1.2654415935203476,-1.04441285467738,1.3180962861460725,-0.5667572718906253,-0.20336697570787826,-1.0181640213884693,3,0
-0.8936101366740935,0.5970911167235066,0.5414385128843381,0.1421154013149261,1.3374060102019845,1.2654415935203476,-1.04441285467738,1.3180962861460725,-0.17153587215633725,-0.20336697570787826,-1.2222998522613355,0,0
-0.5960107253988179,-0.021092892710341263,0.5414385128843381,0.5486218078092555,-0.9495920252200479,0.026121500783676928,-0.6518386566604424,-0.4429397407136677,-0.21388102212786814,-0.20336697570787826,0.3103571512415138,1,2
-0.30958375361348867,1.3061368178326704,0.5414385128843381,-0.020487161282805665,1.2060379768357057,1.2654415935203476,0.13330973937343302,-0.4429397407136677,2.1574473762778603,-0.20336697570787826,1.0848821164256555,2,1
0.2861307199904444,0.40887761253892296,0.5414385128843381,-1.7278140685589891,1.1403539601525665,-1.2131985919529937,0.6380479939666386,-1.3234577541435377,-0.6373325218431768,-0.20336697570787826,1.7203810777872988,3,1
-0.9692045810999141,0.9751406553011615,0.5414385128843381,0.3047179639126579,-0.6868559584874907,-1.2131985919529937,0.3015558242378349,-1.3234577541435377,0.054304927691827334,-0.20336697570787826,2.3751335623743,0,2
0.6462270389356346,-0.12817988647053538,0.5414385128843381,0.5486218078092555,-1.116787704049857,1.2654415935203476,-1.4930690809824516,1.3180962861460725,-0.7361378717767488,-0.20336697570787826,-0.8535585189826711,3,0
0.13164166439715716,-1.5900796043180336,0.5414385128843381,1.1177307769013167,0.09538096746625926,0.026121500783676928,-1.3248229961180498,1.3180962861460725,-1.4418903713022633,-0.20336697570787826,-1.044493756662061,2,0
-0.21838227063863527,0.5289448479670193,0.5414385128843381,-1.240006380765794,0.8119338767368699,1.2654415935203476,-1.212658939541782,1.3180962861460725,-0.002155272270213815,-0.20336697570787826,-1.232430599405759,2,0
-1.0041313457823309,1.0611347563510143,0.5414385128843381,-1.240006380765794,-0.38232097204748117,1.2654415935203476,-0.8200847415248442,-1.3234577541435377,1.7763410265340824,-0.20336697570787826,0.08910367506769272,0,2
-0.24392418614949699,-0.019470362501853473,0.5414385128843381,-1.3213076620646598,-0.059872162875706375,-1.2131985919529937,-1.4930690809824516,1.3180962861460725,2.453863426078576,-0.20336697570787826,-1.212536567985627,2,0
-0.8671400492671439,-1.2866664553308171,0.5414385128843381,-0.10178844258167154,-0.6390857645361167,-1.2131985919529937,-1.3809050244061838,1.3180962861460725,-0.3973766720045019,-0.20336697570787826,-0.8764075643053827,0,0
0.4035960299508946,0.1979486854355103,0.5414385128843381,0.060814120016060215,-1.09290260707417,-1.2131985919529937,1.1988682768479781,-1.3234577541435377,0.2942607775305022,-0.20336697570787826,1.281035837205888,3,1
-0.11116122827204358,-1.393753449091011,0.5414385128843381,0.7112243704069873,0.5073988902968604,1.2654415935203476,0.5258839373903706,0.4375782727162024,-0.3973766720045019,-0.20336697570787826,-0.16520870016305605,2,1
-0.7861828338861488,0.15900796043180337,0.5414385128843381,1.605538464694512,0.26854792053999016,1.2654415935203476,1.9840166728818536,0.4375782727162024,-0.10096062220378584,-0.20336697570787826,0.34684060008882334,0,2
-0.10380460657712519,0.894014144876772,0.5414385128843381,1.1177307769013167,0.2804904690278337,1.2654415935203476,-1.3809050244061838,1.3180962861460725,0.5624467273501977,-0.20336697570787826,-1.1476640607046378,2,0
0.6804318921433161,1.1519964480263305,0.5414385128843381,1.2803333394990484,0.19092135536900734,0.026121500783676928,0.9184581354073084,-1.3234577541435377,2.044526976353778,-0.20336697570787826,1.9932503278881344,3,1
0.26870171438612833,-1.2996466969987193,0.5414385128843381,1.524237183395646,1.4807165920561065,-1.2131985919529937,-0.4275105435079065,-0.4429397407136677,1.7622259765435722,-0.20336697570787826,1.0127726320913706,3,1
-0.9018261767913155,0.7204034125685785,0.5414385128843381,-1.3213076620646598,-1.53477690112438,0.026121500783676928,-1.212658939541782,1.3180962861460725,0.02607482771080676,-0.20336697570787826,-1.143657694705458,0,0
-0.9266805575643344,-0.3358637531569724,0.5414385128843381,1.6868397459933777,0.2625766462960684,1.2654415935203476,0.9745401636954424,-1.3234577541435377,-0.29857132207092985,-0.20336697570787826,0.9127742471169346,0,2
0.03256790867400319,-1.6598484032830085,0.5414385128843381,-0.8334999742714645,-1.289954657123588,0.026121500783676928,-0.6518386566604424,-1.3234577541435377,2.3268279761639836,-0.20336697570787826,0.05464892747474496,2,1
-0.7674131355430391,0.37155941774370377,0.5414385128843381,0.38601924521152375,-0.6928272327314124,0.026121500783676928,1.423196390000514,-1.3234577541435377,0.06841997768233762,-0.20336697570787826,0.4664472120299466,0,2
-0.2275264826519451,-1.4424293553456449,0.5414385128843381,0.060814120016060215,-0.6689421357557255,-1.2131985919529937,-0.5957566283723084,-0.4429397407136677,0.6330219773027491,-0.20336697570787826,-1.2710193042717455,2,0
-0.5908885916018888,-1.3142494688751094,0.5414385128843381,-1.4839102246623914,-1.0809600585863266,0.026121500783676928,1.7036065314411837,0.4375782727162024,2.086872126325309,-0.20336697570787826,0.14700459514501318,1,2
0.02149859939473349,1.4667673084729618,0.5414385128843381,-0.508294849076001,-0.34649332658395066,0.026121500783676928,-0.7640027132367103,-0.4429397407136677,-1.187819471473078,-0.20336697570787826,-0.2644925740038807,2,1
-0.055849058612586586,-0.4786464115038979,0.5414385128843381,-0.8334999742714645,0.32228938873528595,-1.2131985919529937,-1.268740967829916,1.3180962861460725,-0.15742082216582698,-0.20336697570787826,-0.8950792713219431,2,0
1.6493402214483457,-0.9605378834247713,0.5414385128843381,-0.508294849076001,-1.1108164298059353,0.026121500783676928,-0.7640027132367103,-0.4429397407136677,-1.4560054212927735,-0.20336697570787826,0.44196755022731404,3,1
-0.6150554376370647,0.46242110941902,0.5414385128843381,-0.10178844258167154,1.2538081707870798,0.026121500783676928,0.6380479939666386,0.4375782727162024,-0.3409164720424607,-0.20336697570787826,0.10792083613645254,1,2
-0.41563598692574755,-0.4964942437972636,0.5414385128843381,-1.240006380765794,-1.2421844631722139,1.2654415935203476,1.7596885597293177,0.4375782727162024,-1.089014121539506,-0.20336697570787826,0.06372321887161381,1,2
-0.12793707587540898,-0.36344676670126486,0.5414385128843381,-0.9148012555703303,-0.31663695536434183,0.026121500783676928,-1.268740967829916,1.3180962861460725,-1.187819471473078,-0.20336697570787826,-1.0693510886353168,2,0
-0.4421748278064813,-0.9378224605059423,0.5414385128843381,-1.240006380765794,-1.3436961253188837,1.2654415935203476,-1.156576911253648,1.3180962861460725,-1.4277753213117528,-0.20336697570787826,-0.8388931779652907,1,0
-0.7730165436564583,-0.45593098858506886,0.5414385128843381,0.873826933004719,-0.8241952660976911,0.026121500783676928,-1.04441285467738,1.3180962861460725,-1.4983505712643044,-0.20336697570787826,-1.0987761882127336,0,0
1.6998396479429028,-0.4413282167086787,0.5414385128843381,-1.4839102246623914,-1.5646332723439886,-1.2131985919529937,-1.4369870526943178,1.3180962861460725,0.6189069273122388,-0.20336697570787826,-1.1032087090666034,3,0
-0.2098224631524918,1.5835894834840825,0.5414385128843381,0.7925256517058531,1.128411411664723,1.2654415935203476,1.479278418288648,0.4375782727162024,-1.0466689715679751,-0.20336697570787826,-0.9979714263875069,2,1
1.5199805605232144,0.11033205417716968,0.5414385128843381,0.7112243704069873,-1.7557140481494848,1.2654415935203476,-0.20318243035537073,-1.3234577541435377,0.040189877701317045,-0.20336697570787826,2.391243236611767,3,1
0.5343651370886038,-0.709045701109164,0.5414385128843381,-1.7278140685589891,0.39394467966234703,-1.2131985919529937,0.7502120505429065,-1.3234577541435377,-0.5385271719096048,-0.20336697570787826,1.7742118362285093,3,1
0.008160425480582309,1.2201427167828176,0.5414385128843381,-0.34569228647826916,-0.8122527176098475,0.026121500783676928,1.5914424748649159,0.4375782727162024,-0.28445627208041957,-0.20336697570787826,0.7124840172381856,2,1
-0.331412981539999,-1.7020341887036912,0.5414385128843381,-0.18308972388053743,-0.14347000229061094,-1.2131985919529937,0.8062940788310404,-1.3234577541435377,2.5244386760311275,-0.20336697570787826,0.5703167162532723,2,1
0.34759632555359476,-1.478125019932376,0.5414385128843381,0.873826933004719,0.5312839872725474,-1.2131985919529937,0.8062940788310404,-0.4429397407136677,-0.15742082216582698,-0.20336697570787826,-0.4805581889825854,3,1
1.142214598815463,-1.109810662605648,0.5414385128843381,0.1421154013149261,0.03566822502704171,-1.2131985919529937,0.9745401636954424,0.4375782727162024,-0.9619786716249134,-0.20336697570787826,-0.9518140071561902,3,1
-0.2825636384162648,-1.6939215376612522,0.5414385128843381,-0.10178844258167154,-0.9675058479518132,-1.2131985919529937,-0.3714285152197726,-1.3234577541435377,1.6210754766384692,-0.20336697570787826,0.7093299609483852,2,1
-0.9547663516052145,0.14927277918087664,0.5414385128843381,1.524237183395646,1.6956824648372897,0.026121500783676928,0.9745401636954424,0.4375782727162024,-0.6373325218431768,-0.20336697570787826,-0.5948570039311647,0,2
0.6703938849708106,0.20768386668643704,0.5414385128843381,-1.158705099466928,0.6089105524435302,0.026121500783676928,0.46980190910223674,0.4375782727162024,1.6351905266289795,-0.20336697570787826,0.5969756370134206,3,1
0.032017880883729026,-0.21255145731190042,0.5414385128843381,-0.10178844258167154,-1.7437714996616414,-1.2131985919529937,-1.4369870526943178,1.3180962861460725,-1.4983505712643044,-0.20336697570787826,-1.0300657354140588,2,0
-0.9863241960722011,1.426204053260767,0.5414385128843381,-1.6465127872601233,-0.7346261524388648,1.2654415935203476,-0.09101837377910281,-1.3234577541435377,0.576561777340708,-0.20336697570787826,0.22030067832618905,0,2
0.054053369231592104,1.2607059719950124,0.5414385128843381,1.524237183395646,-0.3882922462914029,0.026121500783676928,0.8062940788310404,-0.4429397407136677,0.4354112774356051,-0.20336697570787826,0.5532373483344751,2,1
-0.03456985847635054,0.4429507469171665,0.5414385128843381,-0.9148012555703303,0.11926606444194629,-1.2131985919529937,1.311032333424246,0.4375782727162024,-0.8067131217293002,-0.20336697570787826,-0.8537294912896425,2,1
1.727272283982832,-0.5954685865150188,0.5414385128843381,0.5486218078092555,1.3911474783972801,-1.2131985919529937,-0.7640027132367103,-0.4429397407136677,-0.17153587215633725,-0.20336697570787826,1.1653258627684255,3,1
0.644370695143459,-1.3969985095079867,0.5414385128843381,-0.508294849076001,-1.09290260707417,-1.2131985919529937,0.07722771108529905,-0.4429397407136677,0.3224908775115228,-0.20336697570787826,0.3261044662612205,3,1
0.7667862552163774,-1.2688186230374514,0.5414385128843381,-0.2643910051794033,-0.5853442963408209,-1.2131985919529937,0.5258839373903706,-1.3234577541435377,1.3246594268377532,-0.20336697570787826,1.109759863002729,3,1
0.023492450134477684,-1.1990498240724765,0.5414385128843381,0.873826933004719,0.1670362583933203,-1.2131985919529937,1.1427862485598441,-1.3234577541435377,0.5342166273691771,-0.20336697570787826,2.153137504986618,2,1
1.3616756871348994,1.5008404428512052,0.5414385128843381,0.3047179639126579,0.45962869634548636,-1.2131985919529937,0.9184581354073084,0.4375782727162024,-0.6796776718147076,-0.20336697570787826,-0.9452507120288712,3,1
-0.6230308405960417,-0.9475576417568691,0.5414385128843381,-0.020487161282805665,-0.34052205234002886,-1.2131985919529937,0.5819659656785047,-0.4429397407136677,0.7177122772458109,-0.20336697570787826,0.41160337887429355,1,2
-0.7673443820692549,-0.3894072500370695,0.5414385128843381,-1.6465127872601233,-0.6987985069753342,-1.2131985919529937,-1.100494882965514,1.3180962861460725,1.1552788269516299,-0.20336697570787826,-1.1924460460037518,0,0
0.21717098578480706,-1.6744511751593987,0.5414385128843381,0.6299230891081213,1.3553198329337497,-1.2131985919529937,1.0306221919835763,-1.3234577541435377,0.8447477271604035,-0.20336697570787826,0.7277771073229533,2,1
-0.5724970373645927,1.0189489709303319,0.5414385128843381,-1.3213076620646598,0.4655999705894081,0.026121500783676928,-0.034936345490968856,-1.3234577541435377,-1.1031291715300162,-0.20336697570787826,0.1990312129738546,1,2
0.8586408961921816,0.04056325521219473,0.5414385128843381,-1.077403818168062,-0.26289548716904604,-1.2131985919529937,1.0867042202717103,0.4375782727162024,0.15311027762539936,-0.20336697570787826,0.2710488315909609,3,1
0.5472907901600492,-0.06814626875648716,0.5414385128843381,1.605538464694512,1.1463252343964883,1.2654415935203476,-0.9322487981011122,-0.4429397407136677,-1.484235521273794,-0.20336697570787826,0.8228887465085812,3,1
